Volume,MaxStress,x1,x2,y,category
0.009311587,99983.57378,0.000380036,0.002817382,2.476171564,2
0.017231942,29388.74825,0.002672335,0.004253661,1.053361988,1
0.05128504,10698.31577,0.0064025,0.008082664,2.437466748,0
0.011572208,54592.14075,0.00083447,0.003578763,1.95453271,0
0.059354467,12277.00594,0.008867008,0.007075528,2.36343796,3
0.04950609,9093.217918,0.004069156,0.009278691,2.983849773,0
0.040613477,15317.97442,0.006621699,0.00607739,1.680448636,0
0.052235574,14208.04809,0.008071188,0.006160487,2.252639286,0
0.0344413,16197.24925,0.00484198,0.005483291,2.073926864,0
0.050655597,60720.88981,0.009777388,0.001410754,2.612062918,4
0.046219887,9907.320987,0.003557665,0.009868889,2.756415383,0
0.055117459,16902.52595,0.009192389,0.005171459,2.271266032,3
0.024965041,19780.67575,0.003775781,0.004841102,1.520015249,0
0.052860746,11525.70412,0.009039557,0.008570825,1.38045259,0
0.039012022,18004.4785,0.006867502,0.005329852,1.5095539,0
0.039412002,19312.28525,0.006941314,0.004839128,1.656003561,0
0.017394139,43658.70776,0.003255497,0.002349,1.246749232,1
0.04928985,13647.58386,0.006475721,0.006249686,2.704626288,0
0.024805103,22342.98017,0.004211131,0.004706029,1.172442079,0
0.061842279,9071.347199,0.009163407,0.00998082,1.886982021,3
0.022719016,46067.41364,0.004203829,0.001970793,1.863639846,0
0.058527165,8646.047217,0.005967094,0.009819029,2.81561942,3
0.040007718,12344.85937,0.005856086,0.007568335,1.657636325,0
0.054350459,20721.97046,0.008624101,0.004098399,2.806449197,0
0.042822151,11195.78658,0.006513855,0.008741412,1.419112232,0
0.064251944,15673.63526,0.009662167,0.005399971,2.895338133,3
0.034661993,15452.4973,0.003984863,0.005538712,2.630210718,0
0.035151292,17908.87799,0.005795656,0.005224127,1.649170276,0
0.04268261,15004.21516,0.007623729,0.006938274,1.200937266,0
0.022143168,34582.62452,0.001086817,0.006286478,2.513996226,0
0.059133061,14536.93302,0.008624227,0.005852336,2.763952769,3
0.031208554,13180.2716,0.00371667,0.007281123,1.788989162,0
0.026461586,24728.61363,0.003884947,0.003545209,2.231110511,0
0.031904032,17548.77885,0.004670306,0.005134145,1.93029237,0
0.027381741,57407.2777,0.000620824,0.008435207,2.711950376,0
0.025624147,50815.09278,0.004351338,0.00168313,2.644556184,0
0.041433179,47359.27913,0.008718387,0.001982883,1.626669959,0
0.04686817,12723.67766,0.005512067,0.006673216,2.812054513,0
0.03230702,17462.27896,0.005222306,0.005488074,1.516139088,0
0.030084217,76092.30678,0.006131765,0.001174336,2.009539375,0
0.025877479,53233.22889,0.004923329,0.001675163,2.03065348,0
0.054692829,10937.08378,0.007953503,0.008107901,2.091138549,0
0.031465744,16312.72155,0.0021032,0.006946857,2.86979561,0
0.049101954,21565.389,0.009490751,0.004379869,1.59317122,0
0.070376882,10692.46293,0.009865157,0.007984729,2.682912511,3
0.050918026,14896.06155,0.009117884,0.006388472,1.552298158,0
0.055491845,16276.17184,0.009734419,0.005518702,1.958672034,3
0.055063163,9665.630247,0.007996511,0.009404076,1.853888394,3
0.04455918,10449.80754,0.005591219,0.008517956,2.049963018,0
0.028199265,35048.83245,0.005311103,0.002660571,1.669732331,0
0.050486982,19835.9114,0.007726622,0.004281981,2.803491489,0
0.021699816,23516.57932,0.002290563,0.003620189,2.747411797,0
0.063692873,9411.710553,0.007405076,0.009004721,2.859820482,3
0.021023643,71081.15427,0.004007355,0.001245766,2.107312383,0
0.039408155,26077.22111,0.006949583,0.003392182,2.119297305,0
0.033748857,78643.90115,0.006436529,0.001089819,2.601312862,0
0.032825855,38710.13005,0.006866457,0.002709015,1.179927426,0
0.024609204,43790.00187,0.000784801,0.006842938,2.86252826,0
0.05766125,23702.55212,0.009832928,0.003602221,2.681520109,3
0.045373704,14051.21106,0.006006384,0.006110479,2.566166124,0
0.047182206,39889.61268,0.008641763,0.002149278,2.595138901,0
0.021586036,40787.03099,0.001297497,0.008346252,1.632776932,0
0.021002404,35213.83373,0.001728852,0.007984554,1.391291042,0
0.015823385,47564.97063,0.001308583,0.006107173,1.357267444,1
0.02056969,28560.54603,0.002198522,0.006740656,1.344071275,0
0.049012308,16644.20341,0.009223562,0.005974082,1.354748154,0
0.032944678,14712.89058,0.004141934,0.008997819,1.389747306,0
0.019949457,27352.31826,0.001269213,0.004592621,2.819288289,1
0.024717717,25207.44804,0.003013096,0.003370413,2.796929438,0
0.049739796,17809.74276,0.009276501,0.005331492,1.564130327,0
0.021497742,37194.67163,0.003609187,0.002406228,1.993749346,0
0.026888774,29877.50904,0.00509643,0.003411533,1.266600254,0
0.026679513,55968.34803,0.000732528,0.009524231,2.235310231,0
0.018906021,63876.96734,0.0038703,0.001570804,1.320960155,0
0.066966474,9301.969727,0.007710032,0.009071806,2.979480207,3
0.040473238,13884.96269,0.005789008,0.006425298,2.025919847,0
0.023070106,25430.23874,0.001814791,0.00692626,1.923457605,0
0.016549897,56678.88931,0.002726631,0.001534617,2.343239479,0
0.052660341,10632.66584,0.007209774,0.008280448,2.176026573,0
0.022596099,35337.08292,0.001032058,0.006290346,2.623225183,0
0.018226102,62291.78394,0.00324452,0.001410497,2.202096529,0
0.041556731,12325.42124,0.005717451,0.007280819,1.967606499,0
0.018675119,27653.45109,0.002608423,0.00511746,1.154338599,1
0.026551159,28972.75319,0.001312434,0.007637648,2.473701524,0
0.022903629,26636.72791,0.001918442,0.007380579,1.701237258,0
0.020324838,27837.83452,0.00325819,0.003411173,1.56372363,0
0.016037483,36374.86212,0.001281271,0.004825936,1.900391201,1
0.035105845,33998.64156,0.006632937,0.002657456,1.905246698,0
0.02808024,37474.19041,0.004223673,0.00225294,2.965124317,0
0.028615344,28634.10263,0.004696366,0.003082339,2.145897099,0
0.054338382,11887.61254,0.009716174,0.008713096,1.215981929,0
0.04349666,11135.93701,0.00593925,0.008147134,1.8694846,0
0.02559103,20479.06758,0.003626986,0.004408606,1.911695605,0
0.014270476,38237.4317,0.001709265,0.002247023,2.552497821,1
0.051622837,9354.530486,0.004907502,0.009058293,2.864086048,0
0.013353314,64912.2148,0.000970443,0.005540066,1.339263023,0
0.05936406,13934.5182,0.009757517,0.006329498,2.154326302,3
0.03731144,13501.73379,0.005507468,0.006907025,1.669265196,0
0.022839958,36329.25706,0.004023231,0.002518514,1.801752007,0
0.017225797,53168.36602,0.001193473,0.007334504,1.328445576,0
0.062443473,14010.71479,0.009776777,0.006157792,2.476663386,3
0.019625983,26083.50157,0.001467182,0.004812051,2.451940785,1
0.052490386,10502.30962,0.008290229,0.009019227,1.577325765,0
0.063961837,11649.78796,0.008748698,0.007303815,2.760343649,3
0.073433158,8783.994406,0.00933774,0.009698845,2.730965136,3
0.042203954,31151.54903,0.008984881,0.003613885,1.010004864,0
0.040169694,18600.38037,0.006430072,0.004761084,2.106347209,0
0.052313564,9475.63125,0.005720629,0.009053393,2.58287359,0
0.061868194,9853.356904,0.00925315,0.009060862,2.018438167,3
0.017896896,72646.87946,0.003096338,0.001183613,2.538006492,0
0.045134777,29504.77264,0.008736513,0.003072313,1.876754167,0
0.022328046,50304.51873,0.004505757,0.001983655,1.341292274,0
0.035507931,12163.53428,0.003174443,0.007885637,2.422106997,0
0.03930091,10596.79985,0.003770423,0.008682878,2.312916158,0
0.032937554,14164.01614,0.003122733,0.008373698,2.027863877,0
0.038383489,18450.18413,0.007067295,0.005614674,1.215578856,0
0.034165745,15440.26547,0.005061565,0.005961673,1.75700345,0
0.052194044,10500.2286,0.006959004,0.00835533,2.221316728,0
0.050687073,18521.76884,0.007419927,0.004568564,2.901548007,0
0.041818579,30477.69462,0.008062342,0.002982956,1.852325655,0
0.020350757,19927.51784,0.002503746,0.004606742,1.77672092,0
0.031805879,33117.28678,0.005535224,0.002648002,2.227080292,0
0.06026382,13644.1453,0.009085965,0.006301012,2.541063987,3
0.03131512,20474.33841,0.001865346,0.008497986,2.458795818,0
0.031869715,40053.43793,0.005454736,0.002142616,2.575395681,0
0.021745063,30342.67651,0.002993795,0.002840589,2.494041514,0
0.042988901,14965.17971,0.006846616,0.006072741,1.855398736,0
0.045932903,39306.07655,0.007878428,0.002148127,2.962605934,0
0.031587252,13765.27642,0.004488959,0.007041943,1.461505202,0
0.036375489,17763.7089,0.004811514,0.004825941,2.596838076,0
0.019609425,42145.95576,0.00340583,0.002151959,1.872233844,1
0.032827593,25464.1806,0.005326577,0.003442119,2.23375384,0
0.01566331,32065.76769,0.001687551,0.004469251,1.591059371,1
0.029546044,15292.69882,0.003535363,0.007617209,1.592674728,0
0.043391981,10154.18249,0.006092488,0.009385971,1.544356273,0
0.012610193,68559.84679,0.002225159,0.00132512,1.858091782,0
0.047003514,13836.69671,0.00818584,0.007078462,1.415820872,0
0.035442079,15363.89308,0.002468352,0.008899585,2.482854742,0
0.058660881,9331.351913,0.007748656,0.009381912,2.249918936,3
0.02527726,18210.90499,0.002399943,0.006327123,2.058645438,0
0.042497089,18353.48171,0.008180726,0.006094105,1.023457807,0
0.011596485,81009.19001,0.000456893,0.003418984,2.568741022,2
0.02534415,49011.83722,0.00517176,0.002010671,1.390212923,0
0.039082647,19177.46091,0.007142111,0.005127845,1.398873605,0
0.009165943,57363.32376,0.000623883,0.002141353,2.695605805,0
0.031151332,17594.29387,0.003244468,0.00479908,2.961928899,0
0.040928083,68724.47782,0.007767938,0.001242754,2.67490423,4
0.019084511,42888.99852,0.003523025,0.00224327,1.496785653,1
0.054221236,9443.42618,0.005973706,0.009058166,2.641670723,0
0.03948332,12814.02163,0.004410582,0.006697383,2.575101673,0
0.047985734,27803.58025,0.008933265,0.003177705,2.133522931,0
0.019003757,30572.44379,0.001740053,0.006028882,1.622884542,1
0.037946107,20941.22328,0.007058962,0.004707353,1.3889293,0
0.013189672,45555.40605,0.001599716,0.004306231,1.141591728,1
0.030540019,22451.10463,0.004861818,0.003993196,1.977013685,0
0.034554353,13617.55395,0.005160658,0.008387556,1.187480657,0
0.056325569,13520.10953,0.00741065,0.006247108,2.953337211,3
0.057444851,14774.75534,0.009967473,0.006104741,1.920432735,3
0.040926498,11279.63119,0.003343194,0.009333685,2.502391765,0
0.024465208,18933.10491,0.003312281,0.004836178,1.796080026,0
0.043877771,23423.35239,0.006835381,0.003632768,2.759310254,0
0.029419788,17010.32912,0.004848181,0.006589435,1.018978205,0
0.053981544,14693.54155,0.007558302,0.005784284,2.787650662,0
0.029993592,18437.49557,0.002902351,0.009213962,1.611795537,0
0.042622753,62367.06379,0.008934675,0.001451482,1.888390896,4
0.033040479,24660.25369,0.006396046,0.004393267,1.095032086,0
0.035900387,47718.50704,0.007170046,0.001890489,1.918913229,0
0.036441831,13072.04568,0.005457409,0.007394028,1.474869776,0
0.031950263,40753.22,0.005878659,0.002160098,2.177766648,0
0.029725351,14299.08026,0.002697744,0.005986957,2.6251003,0
0.034637904,77313.95568,0.007284972,0.001174041,1.865443025,0
0.010352847,52292.6942,0.001714916,0.001942861,1.277421787,0
0.035753023,14772.1729,0.006000991,0.007346415,1.090974077,0
0.051106744,10616.22249,0.007845413,0.008782815,1.670383763,0
0.021467355,25941.38254,0.002499479,0.003290923,2.684286882,0
0.033072615,21778.45972,0.006192454,0.004961577,1.101381858,0
0.048522102,16058.31119,0.007259071,0.005371824,2.479258959,0
0.027506249,15346.13181,0.003219426,0.006600381,1.770827338,0
0.047886966,16198.35348,0.008679368,0.005913495,1.518513085,0
0.011899294,54380.66439,0.001984568,0.001721325,1.645996734,0
0.031073192,50519.717,0.006197861,0.001801679,1.842763249,0
0.045447477,8997.787298,0.004388037,0.009824173,2.350018377,0
0.026000213,29250.57255,0.004716381,0.003303253,1.476473172,0
0.042879748,10321.56339,0.003474761,0.009115208,2.687203738,0
0.059851659,11031.9868,0.00727125,0.007660422,2.937118368,3
0.028491865,15610.33772,0.004226541,0.006408668,1.331799515,0
0.047827115,9668.087903,0.006036084,0.009236351,2.016382716,0
0.009613695,65849.23465,0.001553669,0.001397904,1.756916587,0
0.03319421,38089.27214,0.006908675,0.00270961,1.226898099,0
0.034705757,39733.01929,0.006857096,0.002311744,1.772578137,0
0.02660263,85984.52264,0.005845253,0.001160449,1.341524783,0
0.035256332,24945.75742,0.006399258,0.003708097,1.7227263,0
0.060491023,14404.65286,0.008563072,0.005871175,2.916400688,3
0.047780772,13846.98975,0.007763909,0.00659531,1.816170164,0
0.046762135,9835.526648,0.006542147,0.009490181,1.663590205,0
0.027978714,24396.68105,0.003939967,0.003536462,2.476076024,0
0.021390117,26355.47891,0.002702605,0.003276735,2.459460579,0
0.054413109,8814.06526,0.005235781,0.009631067,2.817674567,0
0.020147035,21036.50201,0.001916329,0.004091661,2.518798327,0
0.051878678,9557.783491,0.006809243,0.009310031,2.053294236,0
0.042506648,22126.93549,0.008106252,0.004337464,1.50885453,0
0.031751265,34517.89525,0.005767289,0.002581616,2.037965923,0
0.032036814,27189.30641,0.006117837,0.003645204,1.367390701,0
0.033993589,23990.00904,0.005521507,0.003666565,2.187780156,0
0.027080603,27949.00938,0.003941858,0.003076001,2.541225684,0
0.037600954,85519.34519,0.007183358,0.000996992,2.712841142,0
0.018163669,31313.69849,0.00291348,0.003027739,1.572294663,1
0.071416941,9382.328172,0.009051523,0.009045525,2.823855753,3
0.049401478,11079.30704,0.008360249,0.009548619,1.155668136,0
0.058885027,8745.609273,0.006387702,0.00975575,2.697567026,3
0.047751302,9311.2426,0.004104568,0.009102117,2.859139113,0
0.028949333,15207.6187,0.003634809,0.005933482,1.91664344,0
0.05316658,12824.42015,0.009823186,0.008552403,1.06622909,0
0.035368915,42020.6334,0.007593734,0.002554926,1.117369658,0
0.042252743,39852.95152,0.008215412,0.002224592,2.093706234,0
0.041248186,23885.11818,0.008217807,0.004310707,1.234261856,0
0.052003224,17345.88693,0.00964059,0.00540874,1.632286603,0
0.027909699,21964.81236,0.001994371,0.008296438,2.052656218,0
0.040134697,20202.76964,0.007714701,0.005229746,1.15917029,0
0.045405967,18691.27752,0.008003687,0.00487467,1.834492555,0
0.04049387,11194.2929,0.004801912,0.007881819,2.149809546,0
0.052384291,14199.2071,0.009963614,0.007913209,1.013953962,0
0.058511854,11196.91366,0.009942216,0.008466889,1.572679444,3
0.020742999,20821.17789,0.002796331,0.004984296,1.463056904,0
0.044065084,10342.03194,0.005818064,0.00880243,1.841454723,0
0.020240241,73061.28704,0.003999605,0.001244948,1.848377824,0
0.051065824,13922.87938,0.007217895,0.006174902,2.540954128,0
0.010553116,42601.95928,0.001069649,0.002019347,2.528758658,1
0.035220643,12475.26779,0.003341621,0.00831056,2.187182744,0
0.03865217,76836.2797,0.007280511,0.001107228,2.763868916,0
0.029138027,23431.4077,0.00464402,0.003831343,1.963919859,0
0.042233877,17721.56997,0.005538277,0.004769815,2.930801585,0
0.021039179,22845.88695,0.001999133,0.003710625,2.852815777,0
0.029463121,16945.5184,0.004854609,0.006662591,1.004194409,0
0.030123921,28576.67211,0.004266869,0.00296215,2.891741732,0
0.024532737,25499.50833,0.002934635,0.003322641,2.867314432,0
0.010081098,83418.67182,0.001592773,0.001040969,2.368837256,2
0.006658131,62235.88614,0.000642434,0.001390093,2.429132599,0
0.04180128,18672.94405,0.007245991,0.004909137,1.787501215,0
0.042041385,18038.11084,0.008007766,0.006076808,1.067591373,0
0.040954378,30716.16194,0.006862599,0.002780728,2.673462461,0
0.056213103,15583.22572,0.007957553,0.005425262,2.926004021,3
0.062785791,10740.30915,0.009195088,0.008122757,2.298909763,3
0.014800358,55061.0182,0.002741446,0.001758722,1.466123159,0
0.059551977,11784.89847,0.008304608,0.007284838,2.568107154,3
0.054485961,9087.435897,0.007188547,0.009810379,2.033356751,0
0.032092819,52645.50717,0.006199888,0.001677146,2.141253358,0
0.040598963,20109.93082,0.006765853,0.004420002,2.065101901,0
0.051967226,50445.59229,0.009721649,0.001689161,2.726601159,4
0.039690533,10933.97919,0.004141687,0.007940875,2.370806548,0
0.037688106,49432.92303,0.008180252,0.002054315,1.278966598,0
0.032625181,34594.21533,0.005549466,0.002498197,2.446853894,0
0.034112991,12052.20948,0.004499434,0.007837353,1.592941566,0
0.01288543,45247.22746,0.00088226,0.003491945,2.315592417,1
0.053296956,13969.34927,0.009927492,0.007355623,1.240610803,0
0.05813787,14226.54568,0.008903276,0.006062427,2.482349007,3
0.018426048,49991.04785,0.00126606,0.007857052,1.332253851,1
0.073696658,9376.501776,0.009238988,0.009015787,2.928171416,3
0.050810951,14839.35869,0.00835865,0.006031116,1.993857986,0
0.028970532,15109.1995,0.002610339,0.006591926,2.353425882,0
0.033858751,21445.40924,0.00554928,0.004194306,1.945584848,0
0.055925904,10685.69335,0.007805939,0.008197124,2.242779541,3
0.015863469,30655.9315,0.001903236,0.004385701,1.459573998,1
0.040030598,28531.09307,0.006828887,0.003029002,2.447337484,0
0.061149477,9923.127291,0.009842699,0.00936543,1.691519536,3
0.014504633,73032.50507,0.002939621,0.001425443,1.200928187,2
0.018220756,40343.24941,0.002820626,0.002173673,2.227322848,1
0.043841074,43237.16822,0.009580355,0.002391717,1.220862481,0
0.037940487,19894.11168,0.001720172,0.009660687,2.880948064,0
0.029013532,15670.40197,0.003635375,0.007480105,1.499766807,0
0.019856704,61577.48034,0.003523666,0.001415105,2.316034918,0
0.029124497,69267.12635,0.005153987,0.001222664,2.878399446,0
0.042633003,19951.5622,0.007187991,0.004451685,2.073451175,0
0.029289015,39860.47619,0.005592765,0.002293525,1.808030653,0
0.058776872,17064.44962,0.008904169,0.004967536,2.854125237,3
0.039550058,15926.84629,0.006009474,0.005605788,2.018138487,0
0.013433829,31432.59076,0.001409567,0.002777411,2.288982242,1
0.031152727,34475.60568,0.006136337,0.00280424,1.47376683,0
0.047256927,14268.64696,0.00834344,0.006876982,1.407944744,0
0.057740734,21824.76925,0.009145126,0.003866875,2.976693816,3
0.05571259,10282.71006,0.009051069,0.00930353,1.525016419,3
0.03209052,29664.40294,0.00568075,0.003018938,1.987555241,0
0.014295268,31794.95327,0.001729384,0.00370379,1.561908327,1
0.026260978,50369.9626,0.004848467,0.001748043,2.175225846,0
0.010115257,49868.7118,0.00098183,0.002834825,1.790047782,1
0.050860943,9396.90362,0.005966263,0.0092801,2.305012377,0
0.049358984,18474.05302,0.008597436,0.004835852,2.011829398,0
0.026346811,20867.03393,0.001731435,0.006347533,2.658744646,0
0.060591324,10193.29139,0.009087804,0.008746499,2.032839597,3
0.03632811,30903.06025,0.00587323,0.002759797,2.706460189,0
0.024204958,22807.18061,0.003775272,0.004109722,1.637937362,0
0.065756995,9241.558606,0.009261844,0.009477497,2.243569504,3
0.044922841,13121.73722,0.004976498,0.006433869,2.966356358,0
0.025150637,59795.14175,0.004572252,0.00144802,2.415511928,0
0.046880856,9532.299685,0.006051667,0.009520135,1.867375325,0
0.031006145,13504.49215,0.003645231,0.006634889,1.982540338,0
0.046672277,17819.25906,0.008213621,0.005128716,1.810661009,0
0.042970118,16559.3944,0.00565123,0.00512652,2.816721583,0
0.057795244,15042.13484,0.008297085,0.005635804,2.852201103,3
0.024011269,89247.2763,0.000397967,0.007606928,2.725615594,0
0.047003464,30236.84255,0.008862002,0.002924243,2.124421209,0
0.039313919,15339.79424,0.004430928,0.005503039,2.969132349,0
0.018743131,53619.08299,0.00377636,0.001970694,1.158875954,0
0.035384335,51430.89388,0.006225174,0.001650661,2.81586164,0
0.020184981,54738.16464,0.001109619,0.009021796,1.394913059,0
0.037193409,28055.6663,0.007520012,0.003715605,1.196998068,0
0.037414583,19788.98784,0.006811746,0.004968143,1.399905597,0
0.028166682,20808.39814,0.002666263,0.009088384,1.545881949,0
0.059875317,9362.929667,0.007950195,0.009327442,2.283933638,3
0.053499493,8658.527823,0.005163357,0.009844273,2.71956036,0
0.058882432,9367.239733,0.006591738,0.009077524,2.776290811,3
0.024208933,29558.8062,0.002389023,0.009203971,1.181242779,0
0.023933803,35065.39718,0.001152685,0.007488712,2.277618129,0
0.02211505,28256.56154,0.002783633,0.003019535,2.697120035,0
0.039256626,12080.5724,0.004986917,0.007364705,2.054909993,0
0.036312459,20659.4769,0.005114157,0.004137244,2.658283064,0
0.051188127,12131.86382,0.006730677,0.007088874,2.534622091,0
0.013418032,34802.73314,0.001127971,0.00317986,2.368283592,1
0.030477182,31345.68298,0.005899284,0.003118022,1.424843377,0
0.026423512,17689.64682,0.003508968,0.005121509,1.881472957,0
0.042261033,15310.335,0.005047165,0.005517531,2.948703591,0
0.038570091,13049.5864,0.004547239,0.006636356,2.412249593,0
0.059881268,13130.7298,0.009287056,0.006626366,2.338252453,3
0.011828827,96896.93493,0.00239179,0.001026202,1.354669269,2
0.048607187,17146.32184,0.008571119,0.00533523,1.803104957,0
0.018600217,35825.28297,0.001447208,0.006325383,1.672456589,1
0.020974103,24397.80841,0.002027276,0.003458955,2.977645623,0
0.010143344,57158.88545,0.00058951,0.002315751,2.950035378,0
0.032384669,18557.21172,0.004566538,0.004729344,2.216738629,0
0.049879148,80248.84917,0.009330946,0.001051361,2.98477583,4
0.020336789,20950.25537,0.002357685,0.004927335,1.771326211,0
0.025925412,21237.04036,0.003644667,0.007398049,1.069899174,0
0.026485887,32865.69468,0.004663305,0.002756718,1.881118871,0
0.023526101,74961.62441,0.0040263,0.001126807,2.951408973,0
0.017830494,94356.07027,0.003563658,0.000958507,1.896414977,0
0.036123953,33572.87995,0.00736571,0.002955095,1.363426892,0
0.031422883,17135.59026,0.003249647,0.00493198,2.936214198,0
0.034662986,26875.38765,0.005591595,0.003217677,2.436406037,0
0.030218877,18336.36534,0.001910179,0.007073202,2.782204348,0
0.036029662,27626.18401,0.006305418,0.003202879,2.116061591,0
0.045505348,11052.01708,0.006970171,0.008687197,1.506989263,0
0.040700872,11248.04179,0.00525507,0.008016301,1.923270526,0
0.021703424,55997.51858,0.00421542,0.001646999,1.743262449,0
0.047479402,14015.7279,0.008293682,0.006939148,1.446447903,0
0.050586832,14292.02949,0.008158858,0.006249909,2.013411596,0
0.05315566,10375.1668,0.006241223,0.00824666,2.636669762,0
0.050768704,15005.2473,0.008234423,0.00591621,2.078899176,0
0.024033238,24430.79692,0.003680828,0.003724277,1.845728857,0
0.017137395,67151.64355,0.001147477,0.008434931,1.075063649,0
0.050064061,13343.23514,0.008286801,0.006910003,1.745256822,0
0.048620102,15156.56316,0.007951507,0.005912084,1.981879176,0
0.020854795,55289.93366,0.00398938,0.001659602,1.780079141,0
0.029954941,45659.76628,0.004827588,0.001847188,2.994766544,0
0.026935844,29614.70217,0.00480979,0.003154487,1.658357764,0
0.053282919,9227.051047,0.006535421,0.009492858,2.242914026,0
0.041287473,21968.9517,0.007907021,0.00445615,1.417804441,0
0.019187412,33621.06583,0.002556495,0.002553567,2.567524783,1
0.047803915,29425.44231,0.008443926,0.002926044,2.513244322,0
0.025297881,64000.51963,0.000611312,0.00870018,2.379109512,0
0.046974623,37834.35842,0.009228448,0.002347837,2.072110098,0
0.026989672,43906.16517,0.004626357,0.001965668,2.470567672,0
0.048829553,18652.20551,0.00969903,0.005813946,1.092730261,0
0.017890759,25436.26659,0.002148235,0.004644034,1.573211345,1
0.038712789,11576.00792,0.003010887,0.008067834,2.802613382,0
0.053861691,11149.81808,0.009441057,0.009447697,1.167350043,0
0.059859607,13690.35289,0.00889264,0.00626102,2.599430478,3
0.034548335,14215.01509,0.00324214,0.00928412,1.92672233,0
0.041111807,24764.96114,0.008079171,0.003960269,1.410058909,0
0.022567597,35626.61988,0.001742601,0.009002101,1.36116348,0
0.04069506,18300.69693,0.00768126,0.005868787,1.116358294,0
0.06570231,9943.042861,0.008655492,0.00860613,2.634063787,3
0.047159877,76203.55353,0.009043079,0.001117115,2.749156293,4
0.043106263,34242.26422,0.008925458,0.002819235,1.480620181,0
0.020730576,92430.53808,0.004002354,0.000946367,2.261321883,0
0.032205965,13886.37323,0.004080405,0.008154288,1.509008031,0
0.040815769,14778.58857,0.005296766,0.005824505,2.517995198,0
0.038724922,92413.39906,0.0084077,0.000996802,1.751714049,0
0.0230504,37601.74485,0.003865922,0.002350345,2.130111806,0
0.057630915,14142.31967,0.009221438,0.006186915,2.257526058,3
0.035023708,18281.00416,0.00190972,0.008656868,2.795732993,0
0.0272304,28726.7387,0.001391042,0.008257133,2.312477878,0
0.033910603,25215.4248,0.006611876,0.004213982,1.143951883,0
0.01996252,47444.99373,0.003586201,0.001906196,1.896558796,1
0.01378428,36880.79974,0.001620493,0.002343745,2.443695068,1
0.028176359,16338.6791,0.003775889,0.00558947,1.816224829,0
0.015941765,27529.54366,0.001919436,0.003239299,2.030407315,1
0.049801419,15735.13348,0.007329943,0.005458646,2.558740243,0
0.052828491,26334.20703,0.009454379,0.003286447,2.4229005,0
0.026365977,34104.08018,0.005082598,0.002917925,1.35169294,0
0.01541696,77670.0441,0.00043177,0.004230567,2.971867902,0
0.031364245,21786.14676,0.00573467,0.004811192,1.181247889,0
0.034607972,13433.3179,0.002821982,0.007961487,2.484207854,0
0.042689566,34645.92943,0.007253273,0.002452167,2.797488757,0
0.037653828,16972.02001,0.006547246,0.005811387,1.386736057,0
0.056535002,10405.17563,0.007448077,0.008322417,2.413293789,3
0.051905887,22949.57207,0.008276738,0.003692519,2.862330395,0
0.010592707,51140.57366,0.001442066,0.00172882,2.125352908,0
0.051790479,19786.24956,0.008943041,0.004430895,2.230699614,0
0.06283044,9722.399189,0.00973555,0.00932495,1.875540245,3
0.017068711,27434.06479,0.00165867,0.004405199,1.957272003,1
0.03515558,64614.98819,0.007824292,0.001619612,1.185754039,0
0.016436913,41485.5055,0.001725774,0.006026997,1.163732015,1
0.019450373,40795.62387,0.003309814,0.002212892,1.912466592,1
0.038770187,45888.99214,0.007611592,0.00193474,2.077769611,0
0.032037988,17226.13679,0.004155529,0.005054475,2.327879244,0
0.032851346,14767.56361,0.003585499,0.009071896,1.631767954,0
0.041491677,12410.46986,0.002836269,0.009431885,2.761907521,0
0.028100266,24539.94319,0.004543879,0.00367733,1.915913825,0
0.016645297,24750.10981,0.001735191,0.003539251,2.242023062,1
0.029112018,15142.81382,0.00432076,0.006661273,1.3020887,0
0.054723677,11565.65796,0.009883405,0.009551868,1.050051045,0
0.047083753,28507.16294,0.00814954,0.003010525,2.574846687,0
0.02710251,39848.35929,0.005081711,0.002289573,1.823861436,0
0.026605974,19532.82368,0.003794868,0.004644447,1.870115275,0
0.047262713,21374.78657,0.009358046,0.004676114,1.335153801,0
0.04608053,11668.26585,0.006642578,0.007744477,1.903810172,0
0.030608229,17376.74166,0.002792164,0.008874585,1.809757942,0
0.020693315,20747.43264,0.001975437,0.004142908,2.544868353,0
0.030634089,14772.05194,0.002867737,0.005768408,2.726467659,0
0.027016256,21624.42771,0.001573503,0.006259016,2.906159847,0
0.026296101,42554.30676,0.004999101,0.002155724,1.782019989,0
0.017833386,26317.30072,0.001569119,0.004387212,2.214312854,1
0.039478092,11840.31549,0.003296898,0.00932273,2.386376504,0
0.020118668,33296.28398,0.001209655,0.005824083,2.288294679,0
0.04147979,16839.93613,0.00729893,0.005708231,1.501105743,0
0.031520679,28769.93972,0.004550851,0.00294107,2.90267421,0
0.048152691,12311.95057,0.007787459,0.007634542,1.621125904,0
0.013861503,73725.40843,0.000589913,0.00487097,2.071455315,2
0.01774401,36541.76289,0.002592631,0.002398907,2.232299204,1
0.033566108,13271.91486,0.004587505,0.007024784,1.670926586,0
0.034768285,15222.72684,0.005880454,0.007402288,1.008108504,0
0.039432954,12846.64963,0.005961464,0.007366676,1.582319247,0
0.052659006,24165.25781,0.008513347,0.003504202,2.881702886,0
0.021889066,66902.17407,0.003739072,0.001272109,2.755049338,0
0.041709841,56731.59163,0.007731675,0.00150295,2.71213007,4
0.07128251,12164.69183,0.009894805,0.00693437,2.990412792,3
0.042242507,11181.36832,0.005850093,0.008225912,1.762713156,0
